[2025-04-22 22:18:43] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- F:\Main-Sec\codeAudit\codeql\databases\WebGoat
[2025-04-22 22:18:43] Log file was started late.
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\jwt\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\resources\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\test...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\test\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\test\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\test\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\test\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\src\test\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\missing-function-ac\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\java\org\owasp\webgoat\plugin\advanced...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\java\org\owasp\webgoat\plugin\introduction...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\java\org\owasp\webgoat\plugin\mitigation...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\css...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\lessonSolutions...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\lessonSolutions\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\main\resources\lessonSolutions\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\test...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\test\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\test\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\test\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\test\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\test\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\test\java\org\owasp\webgoat\plugin\introduction...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\src\test\java\org\owasp\webgoat\plugin\mitigation...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\css...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\lessonSolutions...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\lessonSolutions\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\lessonSolutions\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\org\owasp\webgoat\plugin\advanced...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\org\owasp\webgoat\plugin\introduction...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\classes\org\owasp\webgoat\plugin\mitigation...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\sql-injection\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources\lessonSolutions...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources\lessonSolutions\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\main\resources\lessonSolutions\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\test...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\test\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\test\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\test\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\test\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\src\test\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\lessonSolutions...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\lessonSolutions\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\lessonSolutions\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\classes\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\generated-sources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\generated-sources\annotations...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\maven-status...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\maven-status\maven-compiler-plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\maven-status\maven-compiler-plugin\compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\vulnerable-components\target\maven-status\maven-compiler-plugin\compile\default-compile...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\java...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\java\org...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\java\org\owasp...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\java\org\owasp\webgoat...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\java\org\owasp\webgoat\plugin...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\resources...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\resources\html...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\resources\i18n...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\resources\images...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\resources\js...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\resources\lessonPlans...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\resources\lessonPlans\en...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webgoat-lesson-template\src\main\resources\video...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction...
[2025-04-22 22:18:44] [PROGRESS] resolve files> Scanning F:\Main-Sec\codeAudit\codeql\source\WebGoat\webgoat-lessons\webwolf-introduction\src...
